"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","2979","","","","0"
"1992","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","2000","","","","0"
"1993","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","1700","","","","0"
"1994","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","1200","","","","0"
"1995","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","2000","","","","0"
"1996","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","2200","","","","0"
"1997","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","1800","","","","0"
"1998","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","1800","","","","0"
"1999","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","2400","","","","0"
"2000","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","2000","","","","0"
"2001","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","1600","","","","0"
"2002","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","2800","","","","0"
"2003","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","2000","","","","0"
"2004","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","0","","","","0"
"2005","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","0","","","","0"
"2006","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","0","","","","0"
"2007","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","","..","","","0"
"2008","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","","..","","","0"
"2009","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","","..","","","0"
"2010","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","","..","","","0"
"2011","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","","..","","","0"
"2012","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","","..","","","0"
"2013","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","","..","","","0"
"2014","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","","..","","","0"
"2015","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","","..","","","0"
"2016","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","","..","","","0"
"2017","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","","..","","","0"
"2018","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","2300","","","","0"
"2019","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","2000","","","","0"
"2020","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","","F","","","0"
"2021","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","","F","","","0"
"2022","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","","F","","","0"
"2023","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","1500","","","","0"
"2024","Ontario","2021A000235","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114306","7.17.12","3000","","","","0"
"2018","Ontario","2021A000235","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v1001388549","7.17.33","0","","","","0"
"2019","Ontario","2021A000235","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v1001388549","7.17.33","0","","","","0"
"2020","Ontario","2021A000235","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v1001388549","7.17.33","0","","","","0"
"2021","Ontario","2021A000235","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v1001388549","7.17.33","0","","","","0"
"2022","Ontario","2021A000235","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v1001388549","7.17.33","0","","","","0"
"2023","Ontario","2021A000235","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v1001388549","7.17.33","0","","","","0"
"2024","Ontario","2021A000235","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v1001388549","7.17.33","0","","","","0"
"1991","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","26040","","","","0"
"1992","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","14200","","","","0"
"1993","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","20200","","","","0"
"1994","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","22300","","","","0"
"1995","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","34400","","","","0"
"1996","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","20200","","","","0"
"1997","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","26300","","","","0"
"1998","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","26300","","","","0"
"1999","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","28300","","","","0"
"2000","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","18200","","","","0"
"2001","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","14200","","","","0"
"2002","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","24300","","","","0"
"2003","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","20200","","","","0"
"2004","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","22300","","","","0"
"2005","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","17800","","","","0"
"2006","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","6100","","","","0"
"2007","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","19400","","","","0"
"2008","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","22300","","","","0"
"2009","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","20200","","","","0"
"2010","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","32400","","","","0"
"2011","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","35600","","","","0"
"2012","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","29900","","","","0"
"2013","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","24300","","","","0"
"2014","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","12900","","","","0"
"2015","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","14200","","","","0"
"2016","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","15800","","","","0"
"2017","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","17400","","","","0"
"2018","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","25300","","","","0"
"2019","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","17400","","","","0"
"2020","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","13000","","","","0"
"2021","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","16900","","","","0"
"2022","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","21900","","","","0"
"2023","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","17900","","","","0"
"2024","Ontario","2021A000235","Harvested area (hectares)","Canola (rapeseed)","Hectares","149","units","0","v115114307","7.17.16","22100","","","","0"
"2018","Ontario","2021A000235","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v1001388591","7.17.38","0","","","","0"
"2019","Ontario","2021A000235","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v1001388591","7.17.38","0","","","","0"
"2020","Ontario","2021A000235","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v1001388591","7.17.38","0","","","","0"
"2021","Ontario","2021A000235","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v1001388591","7.17.38","","F","","","0"
"2022","Ontario","2021A000235","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v1001388591","7.17.38","","F","","","0"
"2023","Ontario","2021A000235","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v1001388591","7.17.38","0","","","","0"
"2024","Ontario","2021A000235","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v1001388591","7.17.38","0","","","","0"
"1991","Ontario","2021A000235","Harvested area (hectares)","Corn for grain","Hectares","149","units","0","v115114308","7.17.11","765538","","","","0"
"1992","Ontario","2021A000235","Harvested area (hectares)","Corn for grain","Hectares","149","units","0","v115114308","7.17.11","567000","","","","0"
"1993","Ontario","2021A000235","Harvested area (hectares)","Corn for grain","Hectares","149","units","0","v115114308","7.17.11","708200","","","","0"
"1994","Ontario","2021A000235","Harvested area (hectares)","Corn for grain","Hectares","149","units","0","v115114308","7.17.11","663700","","","","0"
"1995","Ontario","2021A000235","Harvested area (hectares)","Corn for grain","Hectares","149","units","0","v115114308","7.17.11","698100","","","","0"
"1996","Ontario","2021A000235","Harvested area (hectares)","Corn for grain","Hectares","149","units","0","v115114308","7.17.11","728400","","","","0"
"1997","Ontario","2021A000235","Harvested area (hectares)","Corn for grain","Hectares","149","units","0","v115114308","7.17.11","683900","","","","0"
"1998","Ontario","2021A000235","Harvested area (hectares)","Corn for grain","Hectares","149","units","0","v115114308","7.17.11","744600","","","","0"
"1999","Ontario","2021A000235","Harvested area (hectares)","Corn for grain","Hectares","149","units","0","v115114308","7.17.11","728400","","","","0"
