"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2004","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","86,100,000",""
"SURVEY","2004","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","140",""
"SURVEY","2004","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,210,000",""
"SURVEY","2004","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","48,380,000",""
"SURVEY","2004","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41",""
"SURVEY","2004","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","WHEAT","WHEAT - ACRES PLANTED","TOTAL","NOT SPECIFIED","400,000",""
"SURVEY","2004","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","13,720,000",""
"SURVEY","2004","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","WHEAT","WHEAT - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","49",""
"SURVEY","2004","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,830,000",""
"SURVEY","2004","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","233,520,000",""
"SURVEY","2004","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","139",""
"SURVEY","2004","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","290,000",""
"SURVEY","2004","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,640,000",""
"SURVEY","2004","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2004","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT - ACRES PLANTED","TOTAL","NOT SPECIFIED","6,300,000",""
"SURVEY","2004","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","108,500,000",""
"SURVEY","2004","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","WHEAT","WHEAT - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","31",""
"SURVEY","2004","YEAR","","STATE","UTAH","49","","","","","","","00000000","","BARLEY","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","50,000",""
"SURVEY","2004","YEAR","","STATE","UTAH","49","","","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,440,000",""
"SURVEY","2004","YEAR","","STATE","UTAH","49","","","","","","","00000000","","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","86",""
"SURVEY","2004","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","55,000",""
"SURVEY","2004","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,860,000",""
"SURVEY","2004","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","155",""
"SURVEY","2004","YEAR","","STATE","UTAH","49","","","","","","","00000000","","WHEAT","WHEAT - ACRES PLANTED","TOTAL","NOT SPECIFIED","143,000",""
"SURVEY","2004","YEAR","","STATE","UTAH","49","","","","","","","00000000","","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,856,000",""
"SURVEY","2004","YEAR","","STATE","UTAH","49","","","","","","","00000000","","WHEAT","WHEAT - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.4",""
"SURVEY","2004","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","95,000",""
"SURVEY","2004","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","BARLEY","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","55,000",""
"SURVEY","2004","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,960,000",""
"SURVEY","2004","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","74",""
"SURVEY","2004","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","500,000",""
"SURVEY","2004","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","52,200,000",""
"SURVEY","2004","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","145",""
"SURVEY","2004","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","540,000",""
"SURVEY","2004","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","20,670,000",""
"SURVEY","2004","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","39",""
"SURVEY","2004","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","WHEAT","WHEAT - ACRES PLANTED","TOTAL","NOT SPECIFIED","210,000",""
"SURVEY","2004","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","9,900,000",""
"SURVEY","2004","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","WHEAT","WHEAT - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","55",""
"SURVEY","2004","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","BARLEY","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","250,000",""
"SURVEY","2004","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","17,150,000",""
"SURVEY","2004","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","70",""
"SURVEY","2004","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","170,000",""
"SURVEY","2004","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","21,000,000",""
"SURVEY","2004","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","200",""
"SURVEY","2004","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","WHEAT","WHEAT - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,330,000",""
"SURVEY","2004","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","143,500,000",""
"SURVEY","2004","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","WHEAT","WHEAT - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","63.1",""
"SURVEY","2004","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","48,000",""
"SURVEY","2004","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,799,000",""
"SURVEY","2004","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","131",""
"SURVEY","2004","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","19,000",""
"SURVEY","2004","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","828,000",""
"SURVEY","2004","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46",""
"SURVEY","2004","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","WHEAT","WHEAT - ACRES PLANTED","TOTAL","NOT SPECIFIED","8,000",""
"SURVEY","2004","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","260,000",""
"SURVEY","2004","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","WHEAT","WHEAT - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","52",""
"SURVEY","2004","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","BARLEY","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","45,000",""
"SURVEY","2004","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,650,000",""
"SURVEY","2004","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","55",""
"SURVEY","2004","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","3,600,000",""
"SURVEY","2004","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","353,600,000",""
"SURVEY","2004","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","136",""
"SURVEY","2004","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,600,000",""
"SURVEY","2004","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","53,475,000",""
"SURVEY","2004","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34.5",""
"SURVEY","2004","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","WHEAT","WHEAT - ACRES PLANTED","TOTAL","NOT SPECIFIED","247,000",""
"SURVEY","2004","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","12,852,000",""
"SURVEY","2004","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","WHEAT","WHEAT - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","55.6",""
"SURVEY","2004","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","BARLEY","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","90,000",""
"SURVEY","2004","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","7,050,000",""
"SURVEY","2004","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","94",""
"SURVEY","2004","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","90,000",""
"SURVEY","2004","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,550,000",""
"SURVEY","2004","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","131",""
"SURVEY","2004","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","WHEAT","WHEAT - ACRES PLANTED","TOTAL","NOT SPECIFIED","160,000",""
"SURVEY","2004","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,750,000",""
"SURVEY","2004","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","WHEAT","WHEAT - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","26.6",""
"SURVEY","2003","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","220,000",""
"SURVEY","2003","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","23,180,000",""
"SURVEY","2003","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","122",""
"SURVEY","2003","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","170,000",""
"SURVEY","2003","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,760,000",""
"SURVEY","2003","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","36",""
"SURVEY","2003","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","WHEAT","WHEAT - ACRES PLANTED","TOTAL","NOT SPECIFIED","150,000",""
"SURVEY","2003","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,075,000",""
"SURVEY","2003","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","WHEAT","WHEAT - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41",""
"SURVEY","2003","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","BARLEY","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","4,000",""
"SURVEY","2003","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","135,000",""
"SURVEY","2003","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38.6",""
"SURVEY","2003","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","BARLEY","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","32,000",""
"SURVEY","2003","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,540,000",""
"SURVEY","2003","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","118",""
"SURVEY","2003","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","47,000",""
"SURVEY","2003","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,180,000",""
"SURVEY","2003","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","190",""
"SURVEY","2003","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","WHEAT","WHEAT - ACRES PLANTED","TOTAL","NOT SPECIFIED","119,000",""
"SURVEY","2003","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","11,912,000",""
"SURVEY","2003","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","WHEAT","WHEAT - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","100.1",""
"SURVEY","2003","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","365,000",""
"SURVEY","2003","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","49,000,000",""
"SURVEY","2003","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","140",""
"SURVEY","2003","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,920,000",""
"SURVEY","2003","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","111,265,000",""
"SURVEY","2003","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38.5",""
"SURVEY","2003","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","WHEAT","WHEAT - ACRES PLANTED","TOTAL","NOT SPECIFIED","700,000",""
"SURVEY","2003","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","28,500,000",""
"SURVEY","2003","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","WHEAT","WHEAT - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","50",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BARLEY","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","100,000",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,712,000",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","64",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","530,000",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","22,400,000",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","160",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","WHEAT","WHEAT - ACRES PLANTED","TOTAL","NOT SPECIFIED","870,000",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","36,510,000",""
"SURVEY","2003","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","WHEAT","WHEAT - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","69.5",""
"SURVEY","2003","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","BARLEY","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","85,000",""
"SURVEY","2003","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,938,000",""
"SURVEY","2003","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","BARLEY","BARLEY - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","109",""
"SURVEY","2003","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,080,000",""
"SURVEY","2003","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","120,150,000",""
"SURVEY","2003","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","135",""
"SURVEY","2003","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","WHEAT","WHEAT - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,630,000",""
"SURVEY","2003","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","78,160,000",""
"SURVEY","2003","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","WHEAT","WHEAT - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","35.1",""
"SURVEY","2003","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","30,000",""
"SURVEY","2003","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","BARLEY","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","25,000",""
"SURVEY","2003","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,239,000",""
